date,day_of_week,puzzle_id,hint,puzzle,solution
2021-10-10,Sunday,146185,"[21, 49, 63, 61, 44, 29, 9, 24, 40, 46, 80, 64, 75, 33, 72, 38, 8, 39, 55, 68, 5, 31, 42, 79, 71, 50, 57, 28, 48, 76, 14, 6, 11, 23, 58, 70, 73, 0, 12, 25, 51, 62, 74]","[0, 6, 8, 2, 3, 0, 0, 4, 0, 0, 4, 0, 0, 5, 0, 6, 3, 9, 3, 9, 5, 0, 4, 0, 0, 0, 8, 5, 0, 0, 1, 0, 7, 0, 2, 3, 1, 7, 0, 0, 0, 3, 0, 8, 0, 9, 0, 3, 0, 0, 0, 0, 5, 1, 8, 0, 9, 0, 0, 2, 3, 0, 0, 0, 0, 2, 9, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0]","[7, 6, 8, 2, 3, 9, 1, 4, 5, 2, 4, 1, 7, 5, 8, 6, 3, 9, 3, 9, 5, 6, 4, 1, 2, 7, 8, 5, 8, 6, 1, 9, 7, 4, 2, 3, 1, 7, 4, 5, 2, 3, 9, 8, 6, 9, 2, 3, 8, 6, 4, 7, 5, 1, 8, 5, 9, 4, 1, 2, 3, 6, 7, 6, 3, 2, 9, 7, 5, 8, 1, 4, 4, 1, 7, 3, 8, 6, 5, 9, 2]"
2021-10-11,Monday,146188,"[23, 34, 45, 70, 36, 13, 72, 59, 42, 63, 46, 2, 31, 77, 39, 51, 53, 65, 78, 25, 4, 66, 74, 62, 5, 16, 48, 60, 73, 47, 10, 26, 61, 11, 32, 57, 64, 80, 22, 8, 9, 21, 33]","[4, 8, 0, 6, 0, 0, 9, 1, 0, 0, 0, 0, 5, 0, 4, 2, 0, 8, 2, 1, 7, 0, 0, 0, 6, 0, 0, 7, 2, 1, 4, 0, 0, 0, 0, 6, 0, 4, 3, 0, 8, 6, 0, 2, 7, 0, 0, 0, 0, 3, 2, 0, 9, 0, 6, 3, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 8, 0, 1, 0, 0, 0, 8, 6, 0, 0, 3, 0]","[4, 8, 5, 6, 2, 7, 9, 1, 3, 3, 6, 9, 5, 1, 4, 2, 7, 8, 2, 1, 7, 3, 9, 8, 6, 4, 5, 7, 2, 1, 4, 5, 9, 3, 8, 6, 9, 4, 3, 1, 8, 6, 5, 2, 7, 8, 5, 6, 7, 3, 2, 1, 9, 4, 6, 3, 8, 9, 4, 1, 7, 5, 2, 5, 9, 4, 2, 7, 3, 8, 6, 1, 1, 7, 2, 8, 6, 5, 4, 3, 9]"
2021-10-12,Tuesday,146191,"[17, 74, 22, 47, 63, 32, 68, 54, 80, 25, 42, 55, 4, 41, 46, 62, 58, 28, 39, 33, 36, 10, 2, 12, 59, 69, 70, 51, 20, 71, 7, 6, 66, 72, 19, 13, 8, 9, 21, 29, 40, 52, 77]","[7, 3, 0, 6, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 1, 9, 3, 0, 9, 0, 0, 0, 0, 7, 6, 0, 4, 4, 0, 0, 1, 6, 0, 0, 9, 8, 0, 6, 8, 0, 0, 0, 0, 4, 3, 1, 0, 0, 5, 4, 8, 0, 0, 6, 0, 0, 5, 3, 0, 0, 2, 8, 0, 0, 2, 9, 0, 5, 0, 0, 0, 0, 0, 4, 0, 9, 1, 0, 3, 6, 0]","[7, 3, 4, 6, 9, 5, 8, 1, 2, 2, 5, 6, 4, 8, 1, 9, 3, 7, 9, 8, 1, 2, 3, 7, 6, 5, 4, 4, 7, 2, 1, 6, 3, 5, 9, 8, 5, 6, 8, 7, 2, 9, 1, 4, 3, 1, 9, 3, 5, 4, 8, 7, 2, 6, 6, 1, 5, 3, 7, 4, 2, 8, 9, 3, 2, 9, 8, 5, 6, 4, 7, 1, 8, 4, 7, 9, 1, 2, 3, 6, 5]"
2021-10-14,Thursday,146197,"[25, 51, 67, 12, 14, 26, 49, 54, 42, 71, 43, 9, 76, 23, 35, 48, 34, 46, 62, 39, 7, 32, 45, 64, 78, 47, 72, 1, 33, 36, 61, 66, 74, 3, 16, 37, 77, 8, 11, 40, 60, 68, 73]","[9, 0, 5, 0, 3, 7, 4, 0, 0, 0, 4, 0, 0, 2, 0, 3, 0, 8, 6, 3, 2, 1, 8, 0, 7, 0, 0, 1, 5, 9, 3, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 1, 6, 0, 9, 6, 2, 4, 3, 0, 0, 0, 4, 0, 7, 0, 0, 0, 6, 5, 0, 0, 0, 0, 5, 0, 0, 0, 4, 9]","[9, 8, 5, 6, 3, 7, 4, 2, 1, 7, 4, 1, 9, 2, 5, 3, 6, 8, 6, 3, 2, 1, 8, 4, 7, 9, 5, 1, 5, 9, 3, 6, 2, 8, 7, 4, 8, 6, 4, 7, 1, 9, 5, 3, 2, 2, 7, 3, 4, 5, 8, 9, 1, 6, 5, 9, 6, 2, 4, 3, 1, 8, 7, 4, 2, 7, 8, 9, 1, 6, 5, 3, 3, 1, 8, 5, 7, 6, 2, 4, 9]"
2021-10-18,Monday,146209,"[16, 33, 45, 10, 50, 65, 40, 46, 66, 31, 63, 75, 51, 58, 70, 73, 80, 57, 0, 62, 28, 43, 44, 47, 69, 77, 18, 13, 7, 24, 35, 49, 59, 79, 2, 12, 3, 17, 19, 29, 41, 54, 78]","[0, 5, 0, 0, 9, 7, 4, 0, 2, 2, 0, 7, 0, 0, 4, 8, 0, 0, 0, 0, 4, 2, 8, 5, 0, 9, 7, 9, 0, 0, 1, 0, 2, 0, 7, 0, 3, 4, 2, 5, 0, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 4, 0, 1, 5, 0, 0, 0, 7, 4, 0, 0, 3, 0, 0, 6, 8, 0, 0, 5, 7, 0, 8, 0, 5, 0, 0, 0, 0]","[8, 5, 3, 6, 9, 7, 4, 1, 2, 2, 9, 7, 3, 1, 4, 8, 5, 6, 1, 6, 4, 2, 8, 5, 3, 9, 7, 9, 8, 6, 1, 4, 2, 5, 7, 3, 3, 4, 2, 5, 7, 6, 9, 8, 1, 5, 7, 1, 8, 3, 9, 2, 6, 4, 6, 1, 5, 9, 2, 3, 7, 4, 8, 4, 3, 9, 7, 6, 8, 1, 2, 5, 7, 2, 8, 4, 5, 1, 6, 3, 9]"
2021-10-18,Monday,146209,"[16, 33, 45, 10, 50, 65, 40, 46, 66, 31, 63, 75, 51, 58, 70, 73, 80, 57, 0, 62, 28, 43, 44, 47, 69, 77, 18, 13, 7, 24, 35, 49, 59, 79, 2, 12, 3, 17, 19, 29, 41, 54, 78]","[0, 5, 0, 0, 9, 7, 4, 0, 2, 2, 0, 7, 0, 0, 4, 8, 0, 0, 0, 0, 4, 2, 8, 5, 0, 9, 7, 9, 0, 0, 1, 0, 2, 0, 7, 0, 3, 4, 2, 5, 0, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 4, 0, 1, 5, 0, 0, 0, 7, 4, 0, 0, 3, 0, 0, 6, 8, 0, 0, 5, 7, 0, 8, 0, 5, 0, 0, 0, 0]","[8, 5, 3, 6, 9, 7, 4, 1, 2, 2, 9, 7, 3, 1, 4, 8, 5, 6, 1, 6, 4, 2, 8, 5, 3, 9, 7, 9, 8, 6, 1, 4, 2, 5, 7, 3, 3, 4, 2, 5, 7, 6, 9, 8, 1, 5, 7, 1, 8, 3, 9, 2, 6, 4, 6, 1, 5, 9, 2, 3, 7, 4, 8, 4, 3, 9, 7, 6, 8, 1, 2, 5, 7, 2, 8, 4, 5, 1, 6, 3, 9]"
2021-10-19,Tuesday,146212,"[16, 37, 41, 54, 80, 33, 9, 26, 38, 52, 13, 48, 59, 30, 3, 28, 58, 63, 19, 39, 65, 6, 23, 46, 72, 2, 21, 56, 77, 71, 5, 49, 78, 68, 7, 10, 22, 32, 36, 53, 57, 69, 74]","[8, 3, 0, 0, 7, 0, 0, 0, 6, 0, 0, 9, 3, 0, 1, 5, 0, 2, 2, 0, 6, 0, 0, 0, 9, 3, 0, 6, 0, 2, 0, 8, 0, 0, 1, 5, 0, 0, 0, 0, 5, 0, 6, 2, 9, 1, 0, 3, 0, 0, 9, 8, 0, 0, 0, 7, 0, 0, 0, 0, 2, 5, 1, 0, 2, 0, 5, 3, 0, 0, 6, 0, 0, 6, 0, 2, 1, 0, 0, 9, 0]","[8, 3, 5, 9, 7, 2, 1, 4, 6, 7, 4, 9, 3, 6, 1, 5, 8, 2, 2, 1, 6, 8, 4, 5, 9, 3, 7, 6, 9, 2, 7, 8, 4, 3, 1, 5, 4, 8, 7, 1, 5, 3, 6, 2, 9, 1, 5, 3, 6, 2, 9, 8, 7, 4, 3, 7, 8, 4, 9, 6, 2, 5, 1, 9, 2, 1, 5, 3, 7, 4, 6, 8, 5, 6, 4, 2, 1, 8, 7, 9, 3]"
2021-10-20,Wednesday,146215,"[64, 26, 27, 13, 37, 71, 11, 24, 30, 45, 12, 53, 28, 39, 73, 58, 4, 74, 19, 36, 50, 35, 52, 32, 51, 70, 65, 77, 61, 21, 47, 59, 80, 10, 6, 3, 17, 18, 34, 41, 56, 69, 76]","[5, 2, 3, 0, 0, 9, 0, 7, 1, 1, 0, 0, 0, 0, 3, 6, 5, 0, 0, 0, 7, 0, 5, 1, 0, 3, 0, 0, 0, 1, 0, 8, 0, 3, 0, 0, 0, 0, 5, 0, 7, 0, 2, 8, 9, 0, 4, 0, 2, 3, 0, 0, 0, 0, 7, 9, 0, 3, 0, 0, 5, 0, 6, 8, 0, 0, 6, 9, 7, 0, 0, 0, 3, 0, 0, 5, 0, 0, 7, 9, 0]","[5, 2, 3, 4, 6, 9, 8, 7, 1, 1, 8, 9, 7, 2, 3, 6, 5, 4, 4, 6, 7, 8, 5, 1, 9, 3, 2, 2, 7, 1, 9, 8, 6, 3, 4, 5, 6, 3, 5, 1, 7, 4, 2, 8, 9, 9, 4, 8, 2, 3, 5, 1, 6, 7, 7, 9, 4, 3, 1, 8, 5, 2, 6, 8, 5, 2, 6, 9, 7, 4, 1, 3, 3, 1, 6, 5, 4, 2, 7, 9, 8]"
2021-10-31,Sunday,146248,"[33, 23, 10, 49, 35, 41, 60, 72, 16, 53, 57, 73, 18, 80, 79, 65, 59, 8, 61, 63, 29, 42, 20, 27, 76, 70, 36, 75, 2, 13, 50, 71, 15, 22, 43, 48, 0, 7, 14, 19, 30, 44, 67]","[0, 7, 0, 3, 6, 9, 5, 0, 0, 2, 0, 6, 5, 0, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 1, 6, 3, 0, 8, 0, 0, 2, 5, 0, 1, 0, 0, 2, 5, 7, 9, 0, 0, 0, 0, 7, 6, 4, 0, 0, 0, 2, 5, 0, 4, 1, 7, 0, 5, 0, 0, 0, 8, 0, 5, 0, 6, 0, 8, 9, 0, 0, 0, 0, 8, 0, 0, 3, 4, 0, 0]","[8, 7, 1, 3, 6, 9, 5, 4, 2, 2, 3, 6, 5, 1, 4, 8, 9, 7, 5, 4, 9, 2, 8, 7, 1, 6, 3, 9, 8, 3, 4, 2, 5, 7, 1, 6, 1, 2, 5, 7, 9, 6, 3, 8, 4, 7, 6, 4, 8, 3, 1, 2, 5, 9, 4, 1, 7, 9, 5, 2, 6, 3, 8, 3, 5, 2, 6, 4, 8, 9, 7, 1, 6, 9, 8, 1, 7, 3, 4, 2, 5]"
2021-11-01,Monday,146251,"[23, 15, 16, 41, 80, 63, 25, 49, 73, 27, 69, 44, 50, 71, 29, 9, 28, 40, 61, 19, 65, 75, 60, 8, 39, 54, 68, 34, 48, 76, 3, 32, 55, 67, 56, 37, 6, 13, 18, 38, 52, 62, 77]","[8, 2, 3, 0, 7, 9, 0, 4, 0, 0, 7, 6, 3, 0, 4, 0, 0, 1, 0, 0, 1, 2, 6, 0, 7, 0, 9, 0, 0, 0, 5, 4, 0, 2, 0, 8, 4, 0, 0, 0, 0, 0, 1, 7, 0, 1, 6, 2, 0, 0, 0, 9, 0, 4, 0, 0, 0, 7, 2, 3, 0, 0, 0, 0, 5, 0, 9, 0, 0, 0, 8, 0, 7, 0, 9, 0, 0, 0, 6, 1, 0]","[8, 2, 3, 1, 7, 9, 5, 4, 6, 9, 7, 6, 3, 5, 4, 8, 2, 1, 5, 4, 1, 2, 6, 8, 7, 3, 9, 3, 9, 7, 5, 4, 1, 2, 6, 8, 4, 8, 5, 6, 9, 2, 1, 7, 3, 1, 6, 2, 8, 3, 7, 9, 5, 4, 6, 1, 8, 7, 2, 3, 4, 9, 5, 2, 5, 4, 9, 1, 6, 3, 8, 7, 7, 3, 9, 4, 8, 5, 6, 1, 2]"
2021-11-01,Monday,146251,"[23, 15, 16, 41, 80, 63, 25, 49, 73, 27, 69, 44, 50, 71, 29, 9, 28, 40, 61, 19, 65, 75, 60, 8, 39, 54, 68, 34, 48, 76, 3, 32, 55, 67, 56, 37, 6, 13, 18, 38, 52, 62, 77]","[8, 2, 3, 0, 7, 9, 0, 4, 0, 0, 7, 6, 3, 0, 4, 0, 0, 1, 0, 0, 1, 2, 6, 0, 7, 0, 9, 0, 0, 0, 5, 4, 0, 2, 0, 8, 4, 0, 0, 0, 0, 0, 1, 7, 0, 1, 6, 2, 0, 0, 0, 9, 0, 4, 0, 0, 0, 7, 2, 3, 0, 0, 0, 0, 5, 0, 9, 0, 0, 0, 8, 0, 7, 0, 9, 0, 0, 0, 6, 1, 0]","[8, 2, 3, 1, 7, 9, 5, 4, 6, 9, 7, 6, 3, 5, 4, 8, 2, 1, 5, 4, 1, 2, 6, 8, 7, 3, 9, 3, 9, 7, 5, 4, 1, 2, 6, 8, 4, 8, 5, 6, 9, 2, 1, 7, 3, 1, 6, 2, 8, 3, 7, 9, 5, 4, 6, 1, 8, 7, 2, 3, 4, 9, 5, 2, 5, 4, 9, 1, 6, 3, 8, 7, 7, 3, 9, 4, 8, 5, 6, 1, 2]"
2021-11-02,Tuesday,146254,"[40, 51, 77, 12, 16, 23, 30, 38, 17, 65, 19, 54, 67, 27, 79, 11, 80, 43, 22, 36, 50, 75, 55, 2, 34, 78, 57, 13, 7, 59, 64, 3, 10, 44, 47, 32, 4, 9, 25, 35, 46, 60, 68]","[7, 6, 0, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 0, 1, 8, 0, 0, 2, 0, 5, 3, 0, 0, 4, 0, 7, 0, 7, 1, 0, 2, 0, 5, 0, 0, 0, 2, 0, 9, 0, 5, 3, 0, 0, 5, 0, 0, 1, 3, 0, 0, 2, 6, 0, 0, 7, 0, 6, 0, 0, 4, 5, 4, 0, 0, 5, 0, 0, 6, 7, 8, 6, 5, 9, 0, 4, 0, 0, 0, 0]","[7, 6, 8, 4, 9, 2, 1, 5, 3, 9, 4, 3, 7, 5, 1, 8, 6, 2, 2, 1, 5, 3, 8, 6, 4, 9, 7, 3, 7, 1, 6, 2, 4, 5, 8, 9, 8, 2, 6, 9, 7, 5, 3, 1, 4, 5, 9, 4, 1, 3, 8, 7, 2, 6, 1, 8, 7, 2, 6, 3, 9, 4, 5, 4, 3, 2, 5, 1, 9, 6, 7, 8, 6, 5, 9, 8, 4, 7, 2, 3, 1]"
2021-11-03,Wednesday,146257,"[17, 66, 36, 67, 20, 12, 22, 39, 64, 58, 3, 53, 56, 70, 27, 41, 59, 74, 60, 77, 34, 16, 80, 49, 1, 14, 51, 71, 25, 9, 24, 55, 79, 2, 42, 28, 13, 18, 33, 38, 48, 68, 73]","[5, 0, 0, 0, 8, 3, 7, 6, 9, 0, 9, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 0, 4, 0, 0, 3, 0, 0, 2, 3, 5, 8, 0, 0, 7, 0, 7, 0, 0, 2, 0, 0, 5, 8, 9, 5, 8, 0, 0, 7, 0, 3, 0, 2, 0, 0, 4, 0, 0, 0, 7, 6, 4, 0, 9, 0, 0, 0, 5, 0, 0, 7, 0, 0, 2, 1, 0, 3, 0, 0]","[5, 2, 4, 1, 8, 3, 7, 6, 9, 8, 9, 3, 7, 6, 2, 1, 4, 5, 6, 1, 7, 5, 9, 4, 8, 2, 3, 1, 4, 2, 3, 5, 8, 6, 9, 7, 3, 7, 6, 9, 2, 1, 4, 5, 8, 9, 5, 8, 6, 4, 7, 2, 3, 1, 2, 8, 1, 4, 3, 5, 9, 7, 6, 4, 3, 9, 8, 7, 6, 5, 1, 2, 7, 6, 5, 2, 1, 9, 3, 8, 4]"
2021-11-04,Thursday,146260,"[14, 38, 51, 41, 21, 29, 73, 67, 18, 56, 24, 5, 61, 19, 57, 74, 45, 31, 55, 66, 79, 2, 59, 63, 80, 17, 78, 4, 68, 16, 35, 47, 69, 58, 8, 10, 36, 49, 60, 75, 27, 53, 64]","[6, 9, 0, 4, 0, 0, 1, 2, 0, 4, 0, 5, 2, 1, 0, 8, 0, 0, 0, 0, 3, 0, 8, 7, 0, 4, 6, 0, 3, 0, 8, 0, 1, 2, 7, 0, 0, 8, 0, 5, 2, 0, 4, 3, 1, 0, 2, 0, 3, 0, 4, 0, 8, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 1, 2, 9, 0, 0, 0, 5, 2, 0, 0, 0]","[6, 9, 8, 4, 3, 5, 1, 2, 7, 4, 7, 5, 2, 1, 6, 8, 9, 3, 2, 1, 3, 9, 8, 7, 5, 4, 6, 5, 3, 4, 8, 6, 1, 2, 7, 9, 7, 8, 6, 5, 2, 9, 4, 3, 1, 1, 2, 9, 3, 7, 4, 6, 8, 5, 3, 6, 2, 1, 9, 8, 7, 5, 4, 8, 5, 7, 6, 4, 3, 9, 1, 2, 9, 4, 1, 7, 5, 2, 3, 6, 8]"
2021-11-05,Friday,146263,"[16, 39, 68, 12, 70, 72, 13, 25, 80, 64, 24, 56, 30, 67, 74, 36, 52, 55, 75, 20, 8, 3, 19, 60, 6, 11, 49, 71, 77, 54, 62, 51, 29, 32, 47, 76, 7, 10, 23, 35, 40, 45, 78]","[8, 5, 3, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 6, 4, 0, 7, 4, 0, 0, 2, 8, 0, 0, 0, 5, 3, 1, 0, 0, 6, 0, 5, 2, 0, 0, 2, 5, 0, 0, 1, 3, 7, 4, 0, 4, 0, 3, 0, 5, 0, 0, 1, 0, 0, 0, 9, 5, 3, 0, 4, 0, 7, 0, 9, 1, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0]","[8, 5, 3, 7, 1, 4, 2, 9, 6, 1, 9, 2, 5, 3, 6, 4, 8, 7, 4, 7, 6, 2, 8, 9, 1, 3, 5, 3, 1, 8, 4, 6, 7, 5, 2, 9, 6, 2, 5, 8, 9, 1, 3, 7, 4, 9, 4, 7, 3, 2, 5, 8, 6, 1, 2, 6, 1, 9, 5, 3, 7, 4, 8, 7, 3, 9, 1, 4, 8, 6, 5, 2, 5, 8, 4, 6, 7, 2, 9, 1, 3]"
2021-11-07,Sunday,146269,"[26, 68, 74, 36, 33, 31, 43, 71, 29, 42, 79, 17, 19, 25, 30, 45, 59, 64, 53, 54, 70, 10, 7, 20, 51, 0, 47, 73, 5, 16, 49, 60, 75, 37, 8, 9, 39, 56, 69, 77, 22, 21, 76]","[0, 7, 9, 5, 2, 0, 3, 0, 0, 0, 0, 2, 6, 7, 9, 1, 0, 0, 4, 0, 0, 0, 0, 1, 9, 0, 0, 6, 8, 0, 0, 0, 3, 0, 1, 4, 0, 0, 3, 0, 1, 6, 0, 0, 2, 0, 9, 0, 7, 0, 5, 0, 8, 0, 0, 6, 0, 9, 5, 0, 0, 7, 1, 5, 0, 4, 1, 6, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 0, 6]","[1, 7, 9, 5, 2, 4, 3, 6, 8, 8, 3, 2, 6, 7, 9, 1, 4, 5, 4, 5, 6, 3, 8, 1, 9, 2, 7, 6, 8, 5, 2, 9, 3, 7, 1, 4, 7, 4, 3, 8, 1, 6, 5, 9, 2, 2, 9, 1, 7, 4, 5, 6, 8, 3, 3, 6, 8, 9, 5, 2, 4, 7, 1, 5, 2, 4, 1, 6, 7, 8, 3, 9, 9, 1, 7, 4, 3, 8, 2, 5, 6]"
2021-11-08,Monday,146272,"[19, 77, 16, 10, 23, 72, 48, 11, 22, 53, 57, 78, 8, 34, 47, 69, 26, 54, 1, 24, 32, 52, 2, 36, 0, 28, 56, 76, 71, 4, 17, 30, 43, 74, 5, 15, 37, 49, 75, 44, 70, 67, 79]","[0, 0, 0, 9, 0, 0, 7, 5, 0, 1, 0, 0, 2, 6, 3, 0, 0, 0, 4, 0, 8, 1, 0, 0, 0, 3, 0, 5, 0, 7, 0, 9, 0, 2, 0, 8, 0, 0, 2, 3, 1, 5, 9, 0, 0, 9, 4, 0, 0, 0, 2, 3, 0, 0, 0, 6, 0, 0, 7, 1, 4, 8, 9, 8, 5, 9, 6, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6]","[3, 2, 6, 9, 4, 8, 7, 5, 1, 1, 7, 5, 2, 6, 3, 8, 9, 4, 4, 9, 8, 1, 5, 7, 6, 3, 2, 5, 3, 7, 4, 9, 6, 2, 1, 8, 6, 8, 2, 3, 1, 5, 9, 4, 7, 9, 4, 1, 7, 8, 2, 3, 6, 5, 2, 6, 3, 5, 7, 1, 4, 8, 9, 8, 5, 9, 6, 2, 4, 1, 7, 3, 7, 1, 4, 8, 3, 9, 5, 2, 6]"
2021-11-08,Monday,146272,"[19, 77, 16, 10, 23, 72, 48, 11, 22, 53, 57, 78, 8, 34, 47, 69, 26, 54, 1, 24, 32, 52, 2, 36, 0, 28, 56, 76, 71, 4, 17, 30, 43, 74, 5, 15, 37, 49, 75, 44, 70, 67, 79]","[0, 0, 0, 9, 0, 0, 7, 5, 0, 1, 0, 0, 2, 6, 3, 0, 0, 0, 4, 0, 8, 1, 0, 0, 0, 3, 0, 5, 0, 7, 0, 9, 0, 2, 0, 8, 0, 0, 2, 3, 1, 5, 9, 0, 0, 9, 4, 0, 0, 0, 2, 3, 0, 0, 0, 6, 0, 0, 7, 1, 4, 8, 9, 8, 5, 9, 6, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6]","[3, 2, 6, 9, 4, 8, 7, 5, 1, 1, 7, 5, 2, 6, 3, 8, 9, 4, 4, 9, 8, 1, 5, 7, 6, 3, 2, 5, 3, 7, 4, 9, 6, 2, 1, 8, 6, 8, 2, 3, 1, 5, 9, 4, 7, 9, 4, 1, 7, 8, 2, 3, 6, 5, 2, 6, 3, 5, 7, 1, 4, 8, 9, 8, 5, 9, 6, 2, 4, 1, 7, 3, 7, 1, 4, 8, 3, 9, 5, 2, 6]"
2021-11-09,Tuesday,146275,"[53, 69, 74, 30, 52, 60, 76, 19, 36, 42, 77, 16, 10, 70, 75, 50, 33, 61, 73, 5, 31, 47, 57, 64, 2, 24, 35, 27, 44, 56, 54, 20, 7, 12, 18, 67, 80, 1, 15, 23, 38, 49, 62]","[7, 0, 0, 9, 6, 0, 8, 0, 3, 4, 0, 3, 0, 2, 7, 0, 0, 9, 0, 0, 0, 3, 8, 0, 0, 7, 4, 0, 6, 1, 0, 0, 9, 0, 5, 0, 0, 7, 0, 2, 3, 1, 0, 4, 0, 3, 2, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 7, 2, 0, 0, 0, 2, 0, 9, 5, 0, 3, 0, 0, 6, 5, 0, 0, 0, 0, 0, 4, 2, 0]","[7, 5, 2, 9, 6, 4, 8, 1, 3, 4, 8, 3, 1, 2, 7, 5, 6, 9, 1, 9, 6, 3, 8, 5, 2, 7, 4, 8, 6, 1, 7, 4, 9, 3, 5, 2, 9, 7, 5, 2, 3, 1, 6, 4, 8, 3, 2, 4, 6, 5, 8, 1, 9, 7, 6, 1, 8, 4, 7, 2, 9, 3, 5, 2, 4, 9, 5, 1, 3, 7, 8, 6, 5, 3, 7, 8, 9, 6, 4, 2, 1]"
2021-11-11,Thursday,146281,"[34, 66, 78, 56, 30, 54, 71, 31, 20, 10, 29, 44, 68, 13, 32, 51, 4, 28, 53, 57, 74, 61, 48, 43, 50, 62, 64, 76, 2, 24, 36, 52, 15, 5, 16, 19, 45, 80, 6, 22, 37, 63, 77]","[1, 6, 0, 5, 0, 0, 0, 9, 8, 3, 0, 2, 4, 0, 6, 0, 0, 1, 8, 0, 0, 9, 0, 1, 0, 3, 6, 4, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 8, 7, 1, 3, 6, 0, 0, 0, 1, 6, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 7, 5, 9, 0, 0, 0, 0, 7, 0, 6, 0, 3, 8, 0, 9, 5, 0, 8, 0, 0, 0, 6, 0]","[1, 6, 4, 5, 3, 7, 2, 9, 8, 3, 9, 2, 4, 8, 6, 5, 7, 1, 8, 7, 5, 9, 2, 1, 4, 3, 6, 4, 3, 9, 6, 5, 8, 7, 1, 2, 5, 2, 8, 7, 1, 3, 6, 4, 9, 7, 1, 6, 2, 9, 4, 8, 5, 3, 6, 8, 1, 3, 7, 5, 9, 2, 4, 2, 4, 7, 1, 6, 9, 3, 8, 5, 9, 5, 3, 8, 4, 2, 1, 6, 7]"
2021-11-12,Friday,146284,"[17, 23, 52, 73, 12, 26, 29, 51, 67, 62, 64, 19, 31, 39, 59, 4, 18, 32, 42, 46, 71, 74, 43, 60, 76, 10, 8, 27, 34, 40, 45, 75, 3, 11, 68, 80, 6, 9, 22, 48, 56, 70, 77]","[5, 7, 3, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 6, 3, 1, 4, 0, 0, 0, 6, 9, 0, 0, 3, 2, 0, 0, 6, 0, 5, 0, 0, 2, 0, 8, 2, 8, 5, 0, 0, 7, 0, 0, 1, 0, 0, 1, 0, 2, 9, 0, 0, 6, 1, 2, 0, 4, 5, 0, 0, 7, 0, 6, 0, 9, 1, 0, 0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 6, 1, 0]","[5, 7, 3, 2, 4, 1, 8, 6, 9, 8, 9, 2, 7, 6, 3, 1, 4, 5, 4, 1, 6, 9, 8, 5, 3, 2, 7, 9, 6, 7, 5, 1, 4, 2, 3, 8, 2, 8, 5, 6, 3, 7, 4, 9, 1, 3, 4, 1, 8, 2, 9, 7, 5, 6, 1, 2, 8, 4, 5, 6, 9, 7, 3, 6, 3, 9, 1, 7, 2, 5, 8, 4, 7, 5, 4, 3, 9, 8, 6, 1, 2]"
2021-11-14,Sunday,146290,"[56, 13, 42, 45, 65, 26, 18, 34, 77, 5, 51, 80, 64, 57, 24, 70, 4, 2, 50, 60, 67, 11, 46, 62, 76, 30, 6, 12, 19, 33, 71, 72, 7, 28, 39, 8, 14, 20, 31, 37, 52, 54, 66]","[3, 9, 0, 8, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 3, 7, 8, 0, 0, 0, 7, 3, 2, 0, 4, 0, 7, 0, 4, 0, 0, 9, 0, 0, 1, 1, 0, 8, 0, 4, 5, 0, 2, 7, 0, 0, 5, 1, 8, 0, 0, 0, 3, 0, 8, 0, 0, 5, 1, 0, 9, 0, 2, 0, 0, 0, 0, 3, 8, 0, 0, 0, 7, 1, 9, 0, 0, 6, 3, 0]","[3, 9, 7, 8, 1, 4, 2, 5, 6, 4, 1, 2, 5, 9, 6, 3, 7, 8, 8, 5, 6, 7, 3, 2, 1, 4, 9, 7, 3, 4, 2, 6, 9, 5, 8, 1, 1, 6, 8, 3, 4, 5, 9, 2, 7, 9, 2, 5, 1, 8, 7, 4, 6, 3, 6, 8, 3, 4, 5, 1, 7, 9, 2, 2, 4, 9, 6, 7, 3, 8, 1, 5, 5, 7, 1, 9, 2, 8, 6, 3, 4]"
