date,day_of_week,puzzle_id,hint,puzzle,solution
1/2/2022,Sunday,146437,"[39, 56, 79, 24, 80, 20, 55, 75, 32, 16, 36, 53, 65, 78, 37, 31, 52, 22, 44, 47, 2, 51, 71, 27, 43, 66, 14, 60, 8, 13, 68, 1, 15, 48, 63, 23, 7, 10, 21, 29, 62, 67, 72]","[1, 0, 0, 4, 6, 3, 5, 0, 0, 5, 0, 4, 2, 0, 0, 0, 0, 3, 3, 9, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 5, 0, 0, 1, 4, 8, 0, 0, 8, 0, 2, 4, 7, 0, 0, 4, 1, 0, 0, 9, 7, 0, 0, 0, 2, 0, 0, 3, 4, 5, 0, 8, 0, 0, 4, 0, 0, 0, 0, 6, 5, 0, 0, 5, 9, 0, 8, 2, 0, 0, 0]","[1, 8, 2, 4, 6, 3, 5, 7, 9, 5, 7, 4, 2, 1, 9, 8, 6, 3, 3, 9, 6, 7, 5, 8, 4, 2, 1, 9, 2, 7, 5, 3, 6, 1, 4, 8, 6, 3, 8, 1, 2, 4, 7, 9, 5, 4, 1, 5, 8, 9, 7, 2, 3, 6, 2, 6, 1, 3, 4, 5, 9, 8, 7, 8, 4, 3, 9, 7, 1, 6, 5, 2, 7, 5, 9, 6, 8, 2, 3, 1, 4]"
1/3/2022,Monday,146440,"[12, 25, 67, 74, 19, 31, 72, 38, 71, 59, 37, 51, 66, 56, 79, 30, 53, 36, 14, 49, 57, 73, 8, 23, 46, 61, 1, 43, 63, 60, 17, 21, 34, 45, 68, 78, 2, 6, 10, 22, 35, 41, 54]","[5, 0, 0, 4, 2, 7, 0, 1, 0, 9, 0, 7, 0, 6, 0, 4, 2, 0, 2, 0, 1, 0, 0, 0, 7, 0, 6, 1, 5, 6, 0, 0, 2, 9, 0, 0, 0, 0, 0, 9, 8, 0, 5, 0, 1, 0, 0, 3, 6, 0, 5, 0, 4, 0, 0, 8, 0, 0, 7, 0, 0, 0, 5, 0, 7, 9, 0, 0, 0, 1, 3, 0, 0, 0, 0, 3, 9, 6, 0, 0, 2]","[5, 6, 8, 4, 2, 7, 3, 1, 9, 9, 3, 7, 5, 6, 1, 4, 2, 8, 2, 4, 1, 8, 3, 9, 7, 5, 6, 1, 5, 6, 7, 4, 2, 9, 8, 3, 7, 2, 4, 9, 8, 3, 5, 6, 1, 8, 9, 3, 6, 1, 5, 2, 4, 7, 3, 8, 2, 1, 7, 4, 6, 9, 5, 6, 7, 9, 2, 5, 8, 1, 3, 4, 4, 1, 5, 3, 9, 6, 8, 7, 2]"
1/4/2022,Tuesday,146443,"[47, 9, 25, 67, 52, 71, 41, 10, 65, 8, 34, 46, 75, 63, 60, 24, 58, 22, 48, 69, 77, 2, 35, 56, 76, 4, 15, 30, 43, 0, 29, 39, 5, 17, 19, 36, 57, 70, 74, 13, 26, 32, 42]","[0, 2, 0, 3, 0, 0, 5, 8, 0, 0, 0, 4, 5, 0, 7, 0, 1, 0, 5, 0, 6, 8, 0, 4, 0, 0, 0, 8, 5, 0, 0, 9, 0, 3, 0, 0, 0, 1, 3, 0, 4, 0, 0, 0, 8, 6, 0, 0, 0, 8, 3, 9, 0, 7, 1, 6, 0, 0, 0, 8, 0, 2, 3, 0, 7, 0, 2, 0, 6, 0, 0, 0, 2, 3, 0, 0, 0, 0, 8, 7, 6]","[7, 2, 1, 3, 6, 9, 5, 8, 4, 3, 8, 4, 5, 2, 7, 6, 1, 9, 5, 9, 6, 8, 1, 4, 7, 3, 2, 8, 5, 7, 6, 9, 2, 3, 4, 1, 9, 1, 3, 7, 4, 5, 2, 6, 8, 6, 4, 2, 1, 8, 3, 9, 5, 7, 1, 6, 5, 9, 7, 8, 4, 2, 3, 4, 7, 8, 2, 3, 6, 1, 9, 5, 2, 3, 9, 4, 5, 1, 8, 7, 6]"
1/5/2022,Wednesday,146446,"[29, 70, 10, 24, 66, 80, 32, 9, 30, 42, 12, 19, 27, 53, 45, 64, 34, 2, 67, 50, 3, 52, 60, 73, 6, 14, 28, 44, 49, 65, 56, 69, 58, 74, 1, 16, 38, 48, 76, 23, 62, 22, 59]","[1, 0, 0, 0, 2, 7, 0, 3, 5, 0, 0, 5, 0, 1, 0, 8, 0, 6, 9, 0, 6, 8, 0, 0, 0, 7, 1, 0, 0, 0, 0, 6, 0, 4, 0, 8, 6, 8, 0, 5, 3, 1, 0, 2, 0, 0, 7, 2, 0, 0, 0, 1, 0, 0, 2, 1, 0, 9, 0, 0, 0, 8, 0, 4, 0, 0, 0, 0, 6, 0, 0, 7, 8, 0, 0, 1, 0, 3, 5, 9, 0]","[1, 4, 8, 6, 2, 7, 9, 3, 5, 7, 2, 5, 3, 1, 9, 8, 4, 6, 9, 3, 6, 8, 5, 4, 2, 7, 1, 3, 9, 1, 7, 6, 2, 4, 5, 8, 6, 8, 4, 5, 3, 1, 7, 2, 9, 5, 7, 2, 4, 9, 8, 1, 6, 3, 2, 1, 3, 9, 7, 5, 6, 8, 4, 4, 5, 9, 2, 8, 6, 3, 1, 7, 8, 6, 7, 1, 4, 3, 5, 9, 2]"
1/10/2022,Monday,146461,"[56, 14, 26, 75, 25, 58, 71, 15, 44, 46, 65, 79, 50, 19, 32, 54, 8, 53, 78, 28, 1, 61, 72, 67, 41, 33, 5, 11, 34, 57, 80, 27, 42, 7, 22, 39, 68, 9, 6, 13, 20, 36, 48]","[6, 0, 1, 9, 2, 0, 0, 0, 0, 0, 9, 0, 4, 0, 0, 0, 6, 3, 2, 0, 0, 3, 0, 6, 7, 0, 0, 0, 0, 5, 2, 1, 0, 0, 0, 8, 0, 7, 4, 0, 6, 0, 0, 1, 0, 1, 0, 3, 0, 7, 0, 5, 4, 0, 0, 8, 0, 0, 0, 2, 1, 0, 5, 7, 1, 0, 6, 0, 0, 4, 8, 0, 0, 5, 9, 0, 4, 8, 0, 0, 0]","[6, 3, 1, 9, 2, 7, 8, 5, 4, 5, 9, 7, 4, 8, 1, 2, 6, 3, 2, 4, 8, 3, 5, 6, 7, 9, 1, 9, 6, 5, 2, 1, 4, 3, 7, 8, 8, 7, 4, 5, 6, 3, 9, 1, 2, 1, 2, 3, 8, 7, 9, 5, 4, 6, 4, 8, 6, 7, 9, 2, 1, 3, 5, 7, 1, 2, 6, 3, 5, 4, 8, 9, 3, 5, 9, 1, 4, 8, 6, 2, 7]"
1/12/2022,Wednesday,146467,"[73, 66, 36, 55, 28, 50, 57, 79, 17, 34, 47, 71, 8, 21, 42, 29, 40, 52, 39, 22, 27, 53, 64, 78, 2, 59, 58, 14, 11, 80, 25, 7, 13, 20, 41, 69, 1, 12, 26, 33, 49, 63, 77]","[9, 0, 0, 2, 4, 5, 6, 0, 0, 4, 7, 0, 0, 0, 0, 9, 3, 0, 5, 6, 0, 0, 0, 9, 4, 0, 0, 0, 0, 0, 6, 2, 7, 0, 0, 8, 0, 5, 1, 0, 0, 0, 0, 6, 4, 7, 8, 0, 5, 0, 0, 2, 0, 0, 8, 0, 7, 0, 0, 0, 5, 1, 9, 0, 0, 4, 0, 5, 2, 0, 7, 0, 6, 0, 5, 8, 7, 0, 0, 0, 0]","[9, 1, 3, 2, 4, 5, 6, 8, 7, 4, 7, 2, 1, 8, 6, 9, 3, 5, 5, 6, 8, 7, 3, 9, 4, 2, 1, 3, 4, 9, 6, 2, 7, 1, 5, 8, 2, 5, 1, 3, 9, 8, 7, 6, 4, 7, 8, 6, 5, 1, 4, 2, 9, 3, 8, 2, 7, 4, 6, 3, 5, 1, 9, 1, 3, 4, 9, 5, 2, 8, 7, 6, 6, 9, 5, 8, 7, 1, 3, 4, 2]"
1/13/2022,Thursday,146470,"[28, 39, 13, 26, 48, 27, 8, 40, 46, 74, 7, 44, 50, 29, 35, 36, 79, 68, 56, 4, 20, 43, 19, 30, 51, 5, 62, 3, 58, 70, 6, 11, 52, 63, 14, 60, 76, 65, 25, 67, 72, 1, 24]","[5, 0, 7, 0, 0, 0, 0, 0, 0, 9, 3, 0, 2, 0, 0, 1, 6, 8, 8, 0, 0, 4, 3, 9, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8, 9, 0, 0, 4, 6, 0, 0, 8, 7, 0, 0, 1, 0, 8, 0, 2, 0, 0, 0, 5, 3, 1, 0, 9, 0, 4, 0, 7, 0, 0, 7, 0, 3, 0, 0, 9, 0, 1, 0, 8, 0, 1, 0, 7, 3, 0, 4]","[5, 2, 7, 8, 1, 6, 4, 3, 9, 9, 3, 4, 2, 7, 5, 1, 6, 8, 8, 6, 1, 4, 3, 9, 2, 5, 7, 7, 5, 3, 6, 4, 1, 8, 9, 2, 2, 4, 6, 5, 9, 8, 7, 1, 3, 1, 9, 8, 7, 2, 3, 6, 4, 5, 3, 1, 2, 9, 8, 4, 5, 7, 6, 4, 7, 5, 3, 6, 2, 9, 8, 1, 6, 8, 9, 1, 5, 7, 3, 2, 4]"
1/14/2022,Friday,146473,"[23, 43, 80, 32, 67, 9, 25, 44, 30, 69, 76, 52, 37, 38, 50, 57, 0, 22, 42, 62, 29, 5, 11, 55, 75, 12, 53, 64, 78, 20, 7, 72, 66, 63, 46, 6, 13, 19, 35, 45, 61, 68, 74]","[0, 8, 9, 3, 6, 0, 0, 0, 5, 0, 3, 0, 0, 0, 5, 2, 8, 9, 5, 0, 0, 9, 0, 0, 3, 0, 1, 7, 6, 0, 0, 1, 0, 9, 2, 0, 1, 0, 0, 4, 9, 7, 0, 0, 0, 0, 0, 3, 6, 8, 0, 1, 0, 0, 3, 0, 5, 0, 7, 9, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 6, 0, 9, 0]","[2, 8, 9, 3, 6, 1, 4, 7, 5, 6, 3, 1, 7, 4, 5, 2, 8, 9, 5, 4, 7, 9, 2, 8, 3, 6, 1, 7, 6, 8, 5, 1, 3, 9, 2, 4, 1, 5, 2, 4, 9, 7, 8, 3, 6, 4, 9, 3, 6, 8, 2, 1, 5, 7, 3, 1, 5, 2, 7, 9, 6, 4, 8, 9, 7, 6, 8, 3, 4, 5, 1, 2, 8, 2, 4, 1, 5, 6, 7, 9, 3]"
1/17/2022,Monday,146482,"[67, 48, 61, 64, 15, 17, 20, 51, 22, 63, 79, 21, 34, 68, 49, 6, 62, 37, 7, 18, 29, 80, 43, 9, 74, 46, 4, 44, 12, 41, 58, 65, 78, 1, 3, 16, 19, 47, 54, 77, 42, 38, 50]","[1, 0, 5, 0, 0, 7, 0, 0, 6, 0, 6, 4, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 9, 3, 3, 1, 0, 7, 8, 9, 6, 0, 5, 7, 0, 0, 2, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 2, 0, 7, 1, 6, 0, 2, 9, 0, 0, 0, 0, 0, 9, 0, 0, 2, 7, 8, 4, 2, 0, 5, 7, 0, 0, 0, 0]","[1, 3, 5, 8, 9, 7, 4, 2, 6, 9, 6, 4, 3, 2, 1, 5, 8, 7, 2, 8, 7, 4, 6, 5, 1, 9, 3, 3, 1, 2, 7, 8, 9, 6, 4, 5, 7, 4, 6, 2, 5, 3, 8, 1, 9, 5, 9, 8, 1, 4, 6, 7, 3, 2, 8, 7, 1, 6, 3, 2, 9, 5, 4, 6, 5, 3, 9, 1, 4, 2, 7, 8, 4, 2, 9, 5, 7, 8, 3, 6, 1]"
1/19/2022,Wednesday,146488,"[62, 48, 43, 71, 76, 55, 16, 19, 33, 41, 54, 66, 11, 25, 58, 78, 63, 12, 31, 46, 59, 6, 35, 37, 75, 23, 7, 21, 29, 50, 36, 34, 27, 69, 74, 1, 52, 0, 17, 22, 38, 51, 68]","[0, 0, 5, 1, 4, 9, 0, 0, 6, 8, 7, 0, 0, 5, 2, 1, 0, 0, 6, 0, 1, 0, 0, 0, 5, 0, 2, 0, 9, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 9, 2, 0, 6, 0, 7, 1, 0, 4, 0, 8, 0, 0, 0, 9, 0, 0, 8, 2, 0, 0, 7, 3, 0, 0, 5, 6, 0, 7, 0, 0, 8, 0, 7, 3, 0, 0, 0, 5, 0, 6, 4]","[3, 2, 5, 1, 4, 9, 8, 7, 6, 8, 7, 9, 6, 5, 2, 1, 4, 3, 6, 4, 1, 7, 3, 8, 5, 9, 2, 2, 9, 7, 3, 6, 1, 4, 5, 8, 5, 8, 3, 9, 2, 4, 6, 1, 7, 1, 6, 4, 5, 8, 7, 3, 2, 9, 4, 1, 8, 2, 9, 6, 7, 3, 5, 9, 5, 6, 4, 7, 3, 2, 8, 1, 7, 3, 2, 8, 1, 5, 9, 6, 4]"
1/23/2022,Sunday,146500,"[16, 60, 65, 21, 37, 53, 58, 72, 43, 62, 63, 31, 18, 50, 79, 7, 35, 38, 77, 6, 20, 23, 30, 76, 0, 66, 73, 47, 41, 33, 80, 67, 3, 28, 52, 56, 9, 4, 10, 25, 39, 51, 71]","[0, 9, 1, 0, 0, 7, 0, 0, 5, 0, 0, 7, 2, 5, 3, 1, 0, 4, 0, 2, 0, 0, 4, 0, 7, 0, 8, 6, 0, 5, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 8, 0, 5, 0, 9, 9, 7, 0, 3, 2, 0, 0, 0, 0, 2, 3, 0, 5, 0, 6, 0, 4, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 0, 0, 6, 7, 0, 0, 8, 0, 0]","[4, 9, 1, 8, 6, 7, 3, 2, 5, 8, 6, 7, 2, 5, 3, 1, 9, 4, 5, 2, 3, 1, 4, 9, 7, 6, 8, 6, 8, 5, 9, 7, 1, 4, 3, 2, 3, 1, 2, 6, 8, 4, 5, 7, 9, 9, 7, 4, 3, 2, 5, 6, 8, 1, 2, 3, 8, 5, 1, 6, 9, 4, 7, 7, 5, 9, 4, 3, 8, 2, 1, 6, 1, 4, 6, 7, 9, 2, 8, 5, 3]"
1/24/2022,Monday,146503,"[30, 14, 26, 22, 50, 28, 33, 41, 58, 25, 37, 52, 76, 61, 67, 54, 79, 1, 21, 69, 4, 39, 7, 13, 42, 48, 8, 11, 27, 60, 5, 10, 24, 36, 53, 70, 74, 57, 56, 78, 35, 47, 72]","[9, 0, 7, 6, 0, 0, 1, 0, 0, 6, 0, 0, 1, 0, 0, 7, 5, 3, 8, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 8, 0, 2, 1, 0, 3, 0, 0, 0, 9, 0, 5, 0, 0, 4, 7, 3, 6, 0, 0, 4, 0, 9, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 1, 1, 4, 6, 7, 0, 3, 0, 0, 8, 0, 9, 0, 4, 0, 8, 0, 0, 6]","[9, 5, 7, 6, 3, 2, 1, 8, 4, 6, 2, 4, 1, 8, 9, 7, 5, 3, 8, 3, 1, 5, 7, 4, 2, 6, 9, 4, 7, 8, 9, 2, 1, 6, 3, 5, 2, 1, 9, 3, 5, 6, 8, 4, 7, 3, 6, 5, 8, 4, 7, 9, 1, 2, 7, 8, 3, 2, 6, 5, 4, 9, 1, 1, 4, 6, 7, 9, 3, 5, 2, 8, 5, 9, 2, 4, 1, 8, 3, 7, 6]"
1/26/2022,Wednesday,146509,"[47, 62, 64, 57, 80, 63, 15, 20, 32, 44, 79, 12, 67, 13, 18, 48, 68, 56, 29, 41, 70, 3, 38, 69, 77, 52, 26, 4, 24, 39, 59, 73, 1, 36, 61, 49, 33, 17, 16, 19, 27, 53, 74]","[8, 0, 7, 0, 0, 9, 4, 3, 1, 2, 1, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 7, 5, 0, 8, 0, 0, 7, 0, 8, 2, 0, 0, 6, 3, 0, 3, 0, 0, 9, 0, 8, 7, 0, 6, 4, 0, 0, 0, 7, 1, 0, 0, 4, 2, 0, 0, 1, 0, 9, 0, 0, 0, 0, 5, 9, 0, 0, 0, 0, 6, 1, 0, 0, 5, 8, 0, 3, 0, 0]","[8, 5, 7, 2, 6, 9, 4, 3, 1, 2, 1, 6, 4, 3, 8, 7, 9, 5, 3, 9, 4, 1, 7, 5, 6, 8, 2, 9, 7, 1, 8, 2, 4, 5, 6, 3, 5, 3, 2, 6, 9, 1, 8, 7, 4, 6, 4, 8, 3, 5, 7, 1, 2, 9, 4, 2, 3, 7, 1, 6, 9, 5, 8, 7, 8, 5, 9, 4, 3, 2, 1, 6, 1, 6, 9, 5, 8, 2, 3, 4, 7]"
1/28/2022,Friday,146515,"[38, 72, 46, 20, 28, 52, 18, 68, 66, 37, 49, 71, 32, 73, 22, 58, 74, 8, 19, 30, 42, 78, 56, 17, 15, 62, 7, 44, 69, 0, 40, 55, 70, 75, 14, 2, 21, 60, 16, 23, 48, 12, 50]","[0, 9, 0, 5, 8, 1, 4, 0, 0, 2, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 7, 6, 0, 7, 0, 5, 0, 1, 4, 9, 4, 0, 0, 8, 0, 6, 0, 5, 0, 3, 0, 2, 0, 0, 0, 7, 0, 6, 1, 0, 0, 2, 0, 3, 0, 9, 0, 5, 6, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 3, 1]","[7, 9, 6, 5, 8, 1, 4, 2, 3, 2, 4, 1, 9, 3, 7, 5, 6, 8, 8, 3, 5, 6, 2, 4, 9, 1, 7, 6, 8, 7, 3, 5, 2, 1, 4, 9, 4, 1, 9, 8, 7, 6, 3, 5, 2, 3, 5, 2, 4, 1, 9, 7, 8, 6, 1, 7, 8, 2, 4, 3, 6, 9, 5, 5, 6, 3, 1, 9, 8, 2, 7, 4, 9, 2, 4, 7, 6, 5, 8, 3, 1]"
1/30/2022,Sunday,146521,"[16, 21, 41, 45, 39, 68, 27, 10, 23, 62, 20, 33, 49, 1, 32, 47, 75, 15, 35, 48, 67, 54, 5, 11, 55, 80, 9, 26, 76, 3, 7, 18, 46, 69, 74, 58, 44, 61, 64, 60, 43, 42, 70]","[7, 0, 3, 0, 8, 0, 5, 0, 2, 0, 0, 0, 2, 3, 9, 0, 0, 6, 0, 4, 0, 0, 6, 0, 3, 8, 0, 0, 1, 5, 9, 7, 0, 0, 3, 0, 2, 7, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 7, 0, 0, 1, 3, 0, 7, 0, 0, 0, 6, 0, 7, 5, 0, 0, 0, 0, 3, 5, 3, 0, 0, 0, 2, 7, 4, 0]","[7, 6, 3, 1, 8, 4, 5, 9, 2, 1, 5, 8, 2, 3, 9, 4, 7, 6, 9, 4, 2, 7, 6, 5, 3, 8, 1, 8, 1, 5, 9, 7, 6, 2, 3, 4, 2, 7, 4, 8, 5, 3, 1, 6, 9, 3, 9, 6, 4, 2, 1, 8, 5, 7, 4, 8, 1, 3, 9, 7, 6, 2, 5, 6, 2, 7, 5, 4, 8, 9, 1, 3, 5, 3, 9, 6, 1, 2, 7, 4, 8]"
1/31/2022,Monday,146524,"[52, 58, 73, 16, 40, 60, 9, 28, 71, 59, 43, 21, 44, 67, 33, 45, 75, 74, 66, 26, 5, 31, 57, 79, 47, 63, 50, 29, 32, 1, 14, 51, 62, 65, 76, 25, 46, 42, 0, 12, 24, 37, 80]","[0, 0, 2, 3, 7, 0, 1, 5, 4, 0, 5, 1, 0, 4, 0, 8, 0, 2, 8, 3, 4, 0, 1, 2, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 9, 3, 6, 0, 8, 2, 0, 4, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 8, 5, 4, 9, 0, 0, 0, 0, 7, 0, 0, 8, 0, 0, 0, 9, 2, 4, 0, 1, 0, 0, 0, 0, 3, 5, 0, 0]","[9, 6, 2, 3, 7, 8, 1, 5, 4, 7, 5, 1, 9, 4, 6, 8, 3, 2, 8, 3, 4, 5, 1, 2, 9, 6, 7, 2, 1, 5, 6, 8, 7, 4, 9, 3, 6, 9, 8, 2, 3, 4, 7, 1, 5, 4, 7, 3, 1, 9, 5, 6, 2, 8, 5, 4, 9, 8, 2, 1, 3, 7, 6, 3, 8, 6, 7, 5, 9, 2, 4, 1, 1, 2, 7, 4, 6, 3, 5, 8, 9]"
2/1/2022,Tuesday,146527,"[32, 37, 22, 12, 53, 54, 64, 78, 70, 77, 17, 46, 33, 23, 38, 61, 66, 35, 5, 48, 55, 76, 18, 7, 9, 29, 51, 67, 41, 14, 19, 60, 65, 75, 8, 1, 13, 25, 30, 42, 47, 63, 80]","[9, 0, 1, 5, 2, 0, 7, 0, 0, 0, 7, 8, 0, 0, 0, 9, 5, 0, 0, 0, 5, 6, 0, 0, 1, 0, 8, 5, 1, 0, 0, 3, 0, 0, 8, 0, 8, 0, 0, 2, 1, 0, 0, 3, 5, 3, 0, 0, 0, 7, 5, 0, 9, 0, 0, 0, 2, 9, 5, 4, 0, 0, 6, 0, 0, 0, 0, 0, 1, 8, 0, 9, 7, 6, 9, 0, 0, 0, 0, 1, 0]","[9, 4, 1, 5, 2, 8, 7, 6, 3, 6, 7, 8, 1, 4, 3, 9, 5, 2, 2, 3, 5, 6, 9, 7, 1, 4, 8, 5, 1, 6, 4, 3, 9, 2, 8, 7, 8, 9, 7, 2, 1, 6, 4, 3, 5, 3, 2, 4, 8, 7, 5, 6, 9, 1, 1, 8, 2, 9, 5, 4, 3, 7, 6, 4, 5, 3, 7, 6, 1, 8, 2, 9, 7, 6, 9, 3, 8, 2, 5, 1, 4]"
2/2/2022,Wednesday,146530,"[15, 52, 75, 26, 48, 63, 23, 27, 49, 64, 24, 13, 80, 76, 39, 71, 70, 40, 47, 51, 30, 33, 66, 4, 61, 35, 6, 8, 10, 59, 55, 77, 3, 11, 25, 32, 72, 73, 36, 20, 19, 38, 54]","[2, 4, 8, 0, 0, 7, 0, 9, 0, 7, 0, 0, 5, 0, 4, 0, 8, 1, 5, 0, 0, 3, 2, 0, 0, 0, 0, 0, 2, 4, 0, 3, 0, 0, 7, 0, 0, 6, 0, 0, 0, 2, 4, 3, 8, 3, 7, 0, 0, 0, 1, 0, 0, 6, 0, 0, 7, 8, 4, 0, 6, 0, 2, 0, 0, 2, 0, 6, 9, 3, 0, 0, 0, 0, 3, 0, 0, 0, 8, 4, 0]","[2, 4, 8, 6, 1, 7, 5, 9, 3, 7, 3, 6, 5, 9, 4, 2, 8, 1, 5, 9, 1, 3, 2, 8, 7, 6, 4, 8, 2, 4, 9, 3, 6, 1, 7, 5, 1, 6, 9, 7, 5, 2, 4, 3, 8, 3, 7, 5, 4, 8, 1, 9, 2, 6, 9, 5, 7, 8, 4, 3, 6, 1, 2, 4, 8, 2, 1, 6, 9, 3, 5, 7, 6, 1, 3, 2, 7, 5, 8, 4, 9]"
2/3/2022,Thursday,146533,"[12, 25, 54, 51, 68, 79, 55, 17, 19, 43, 69, 35, 41, 57, 34, 38, 76, 50, 21, 5, 67, 73, 24, 62, 72, 2, 49, 44, 28, 66, 0, 22, 37, 48, 65, 80, 7, 14, 27, 58, 78, 9, 26]","[0, 2, 0, 3, 5, 0, 1, 0, 7, 0, 7, 9, 0, 1, 0, 6, 8, 0, 1, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 3, 9, 2, 5, 8, 0, 0, 9, 0, 0, 4, 3, 0, 2, 0, 0, 5, 1, 2, 0, 0, 0, 0, 9, 4, 0, 0, 5, 0, 0, 8, 7, 6, 0, 7, 4, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 5, 0, 2, 0, 0, 0]","[8, 2, 6, 3, 5, 9, 1, 4, 7, 3, 7, 9, 2, 1, 4, 6, 8, 5, 1, 5, 4, 7, 8, 6, 9, 2, 3, 4, 6, 3, 9, 2, 5, 8, 7, 1, 9, 8, 7, 4, 3, 1, 2, 5, 6, 5, 1, 2, 8, 6, 7, 3, 9, 4, 2, 3, 5, 1, 4, 8, 7, 6, 9, 7, 4, 8, 6, 9, 3, 5, 1, 2, 6, 9, 1, 5, 7, 2, 4, 3, 8]"
2/4/2022,Friday,146536,"[74, 59, 50, 72, 67, 42, 54, 47, 10, 36, 30, 37, 53, 57, 78, 5, 25, 66, 24, 70, 52, 71, 0, 21, 33, 46, 80, 8, 32, 38, 58, 63, 79, 12, 69, 26, 13, 2, 15, 22, 34, 41, 64]","[0, 3, 0, 1, 7, 0, 5, 6, 0, 8, 0, 5, 0, 0, 6, 0, 4, 1, 6, 2, 1, 0, 0, 5, 0, 0, 0, 3, 1, 8, 0, 6, 0, 0, 0, 7, 0, 0, 0, 7, 4, 0, 0, 3, 8, 9, 0, 0, 3, 8, 0, 2, 0, 0, 0, 5, 4, 0, 0, 0, 8, 1, 9, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 8, 0, 9, 5, 7, 0, 0, 0]","[4, 3, 9, 1, 7, 8, 5, 6, 2, 8, 7, 5, 2, 3, 6, 9, 4, 1, 6, 2, 1, 4, 9, 5, 7, 8, 3, 3, 1, 8, 5, 6, 2, 4, 9, 7, 5, 6, 2, 7, 4, 9, 1, 3, 8, 9, 4, 7, 3, 8, 1, 2, 5, 6, 7, 5, 4, 6, 2, 3, 8, 1, 9, 2, 9, 6, 8, 1, 4, 3, 7, 5, 1, 8, 3, 9, 5, 7, 6, 2, 4]"
2/6/2022,Sunday,146542,"[15, 18, 48, 16, 19, 36, 37, 21, 49, 60, 27, 6, 23, 52, 67, 74, 62, 55, 78, 69, 76, 32, 61, 75, 2, 63, 31, 66, 14, 13, 47, 70, 73, 0, 35, 29, 44, 1, 12, 25, 33, 38, 58]","[0, 0, 0, 8, 2, 5, 0, 3, 9, 7, 9, 8, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 6, 0, 1, 0, 8, 0, 7, 0, 5, 0, 0, 0, 8, 0, 0, 0, 0, 7, 8, 1, 6, 9, 0, 8, 6, 0, 0, 0, 4, 3, 0, 5, 3, 0, 5, 1, 0, 2, 0, 0, 0, 0, 2, 9, 0, 0, 8, 0, 0, 4, 4, 0, 0, 0, 0, 9, 0, 2, 3]","[1, 4, 6, 8, 2, 5, 7, 3, 9, 7, 9, 8, 4, 1, 3, 2, 5, 6, 2, 5, 3, 9, 6, 7, 1, 4, 8, 9, 7, 2, 5, 3, 6, 4, 8, 1, 5, 3, 4, 7, 8, 1, 6, 9, 2, 8, 6, 1, 2, 9, 4, 3, 7, 5, 3, 8, 5, 1, 4, 2, 9, 6, 7, 6, 2, 9, 3, 7, 8, 5, 1, 4, 4, 1, 7, 6, 5, 9, 8, 2, 3]"
2/7/2022,Monday,146545,"[21, 34, 38, 60, 69, 68, 20, 67, 78, 16, 54, 47, 22, 32, 8, 42, 6, 23, 30, 58, 73, 1, 35, 50, 61, 76, 36, 12, 15, 39, 52, 63, 80, 19, 59, 7, 13, 18, 28, 51, 62, 66, 74]","[6, 0, 1, 5, 8, 4, 0, 0, 0, 5, 3, 7, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 1, 5, 4, 0, 8, 0, 1, 0, 5, 0, 0, 0, 1, 0, 0, 5, 2, 0, 7, 4, 7, 5, 0, 4, 6, 0, 0, 0, 1, 0, 4, 5, 1, 0, 0, 0, 0, 0, 0, 6, 9, 0, 0, 0, 0, 3, 7, 1, 0, 0, 3, 0, 6, 0, 5, 0]","[6, 9, 1, 5, 8, 4, 7, 2, 3, 5, 3, 7, 9, 2, 1, 8, 4, 6, 2, 8, 4, 6, 3, 7, 9, 1, 5, 4, 2, 8, 7, 1, 3, 5, 6, 9, 9, 1, 6, 8, 5, 2, 3, 7, 4, 7, 5, 3, 4, 6, 9, 2, 8, 1, 3, 4, 5, 1, 7, 8, 6, 9, 2, 8, 6, 9, 2, 4, 5, 1, 3, 7, 1, 7, 2, 3, 9, 6, 4, 5, 8]"
