date,day_of_week,puzzle_id,hint,puzzle,solution
2021-10-11,Monday,146189,"[28, 7, 17, 71, 16, 62, 25, 44, 24, 19, 15, 10, 23, 12, 77, 4, 5, 40, 3, 13, 21, 51, 48, 59, 29, 50, 53, 60, 27, 35, 41, 78, 32, 34, 36, 43, 38, 54, 61, 70, 66, 79, 65, 75, 2, 46, 63, 1, 45, 67, 72, 73, 74, 55, 58, 64, 76]","[6, 0, 0, 0, 0, 0, 4, 0, 9, 7, 0, 1, 0, 0, 4, 0, 0, 0, 4, 0, 8, 0, 7, 0, 0, 0, 6, 0, 0, 0, 5, 3, 0, 8, 0, 0, 0, 6, 0, 2, 0, 0, 3, 0, 0, 0, 0, 9, 0, 4, 0, 0, 5, 0, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[6, 3, 5, 1, 2, 8, 4, 7, 9, 7, 9, 1, 3, 6, 4, 2, 8, 5, 4, 2, 8, 9, 7, 5, 1, 3, 6, 1, 4, 2, 5, 3, 6, 8, 9, 7, 5, 6, 7, 2, 8, 9, 3, 1, 4, 3, 8, 9, 7, 4, 1, 6, 5, 2, 2, 1, 4, 8, 5, 7, 9, 6, 3, 9, 7, 3, 6, 1, 2, 5, 4, 8, 8, 5, 6, 4, 9, 3, 7, 2, 1]"
2021-10-12,Tuesday,146192,"[28, 56, 18, 49, 69, 7, 8, 32, 43, 47, 66, 70, 31, 45, 50, 36, 27, 55, 57, 73, 58, 21, 24, 52, 26, 42, 44, 63, 62, 39, 37, 75, 1, 74, 2, 4, 9, 16, 22, 51, 54, 59, 64, 71, 3, 11, 15, 23, 53, 61, 67, 77, 79, 6, 12]","[8, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 0, 6, 8, 0, 0, 9, 0, 6, 3, 0, 0, 0, 0, 2, 0, 0, 0, 7, 5, 0, 0, 2, 9, 4, 0, 0, 9, 0, 1, 2, 0, 0, 0, 0, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 8, 0, 4, 0, 1]","[8, 7, 1, 3, 2, 9, 5, 4, 6, 5, 4, 2, 1, 6, 8, 3, 7, 9, 9, 6, 3, 4, 7, 5, 1, 2, 8, 1, 8, 7, 5, 3, 6, 2, 9, 4, 4, 5, 9, 7, 1, 2, 8, 6, 3, 2, 3, 6, 8, 9, 4, 7, 1, 5, 7, 1, 8, 9, 4, 3, 6, 5, 2, 3, 2, 4, 6, 5, 1, 9, 8, 7, 6, 9, 5, 2, 8, 7, 4, 3, 1]"
2021-10-14,Thursday,146198,"[30, 17, 0, 55, 52, 56, 4, 3, 49, 29, 28, 20, 74, 45, 73, 19, 63, 24, 10, 54, 34, 40, 33, 41, 61, 70, 76, 35, 37, 53, 58, 78, 26, 43, 46, 60, 67, 79, 80, 25, 42, 57, 68, 69, 11, 66, 2, 5, 15, 6, 9, 12, 21, 50, 14, 18, 23, 48]","[0, 7, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 9, 0, 0, 0, 3, 4, 0, 0, 0, 4, 0, 2, 7, 0, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 9, 0, 5, 8, 0, 0, 0, 0, 0, 4, 1, 0, 0, 4, 0, 6, 0, 0, 0]","[6, 7, 3, 2, 4, 5, 9, 1, 8, 8, 4, 9, 3, 1, 7, 5, 2, 6, 5, 2, 1, 9, 6, 8, 4, 3, 7, 9, 8, 5, 6, 3, 4, 2, 7, 1, 4, 3, 2, 7, 8, 1, 6, 9, 5, 7, 1, 6, 5, 2, 9, 8, 4, 3, 3, 6, 4, 8, 7, 2, 1, 5, 9, 2, 5, 8, 1, 9, 3, 7, 6, 4, 1, 9, 7, 4, 5, 6, 3, 8, 2]"
2021-10-18,Monday,146210,"[19, 22, 33, 35, 45, 40, 76, 13, 44, 72, 31, 37, 39, 41, 3, 12, 48, 23, 14, 50, 29, 7, 20, 28, 6, 11, 52, 2, 15, 25, 51, 1, 16, 53, 54, 78, 24, 61, 63, 80, 26, 57, 60, 70, 74, 47, 64, 66, 75, 79, 46, 55, 56, 68, 59, 62, 65, 71]","[5, 0, 0, 0, 3, 1, 0, 0, 2, 2, 7, 0, 0, 0, 0, 0, 0, 9, 4, 0, 0, 8, 0, 0, 0, 0, 0, 7, 0, 0, 5, 0, 2, 0, 8, 0, 9, 0, 3, 0, 0, 0, 2, 5, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 8, 0, 0, 0, 6, 0, 0, 0]","[5, 6, 9, 7, 3, 1, 8, 4, 2, 2, 7, 8, 6, 5, 4, 3, 1, 9, 4, 3, 1, 8, 2, 9, 7, 6, 5, 7, 1, 6, 5, 4, 2, 9, 8, 3, 9, 4, 3, 1, 8, 7, 2, 5, 6, 8, 2, 5, 9, 6, 3, 4, 7, 1, 3, 9, 7, 4, 1, 5, 6, 2, 8, 6, 5, 4, 2, 9, 8, 1, 3, 7, 1, 8, 2, 3, 7, 6, 5, 9, 4]"
2021-10-19,Tuesday,146213,"[46, 32, 47, 3, 37, 72, 7, 62, 15, 67, 12, 76, 48, 30, 45, 0, 4, 18, 39, 5, 27, 41, 75, 21, 59, 66, 70, 60, 6, 19, 79, 1, 24, 26, 52, 61, 80, 2, 53, 64, 69, 73, 78, 10, 33, 35, 38, 49, 65, 71, 11, 28, 40, 51, 56, 29, 55]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 7, 4, 0, 1, 8, 0, 0, 1, 0, 8, 9, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 9, 7, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 2, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0]","[6, 8, 4, 1, 2, 5, 7, 9, 3, 5, 9, 2, 3, 7, 4, 6, 1, 8, 3, 7, 1, 6, 8, 9, 5, 2, 4, 2, 6, 9, 4, 5, 7, 3, 8, 1, 4, 1, 3, 8, 6, 2, 9, 7, 5, 8, 5, 7, 9, 3, 1, 2, 4, 6, 7, 3, 6, 2, 1, 8, 4, 5, 9, 9, 2, 8, 5, 4, 6, 1, 3, 7, 1, 4, 5, 7, 9, 3, 8, 6, 2]"
2021-10-20,Wednesday,146216,"[13, 19, 18, 5, 16, 36, 62, 76, 15, 11, 2, 47, 35, 39, 70, 61, 59, 33, 40, 52, 31, 69, 26, 37, 72, 41, 43, 28, 32, 44, 6, 3, 25, 42, 56, 80, 10, 68, 27, 29, 75, 63, 22, 21, 67, 9, 23, 48, 71, 73, 74, 66, 50, 57, 65]","[1, 8, 0, 0, 9, 0, 0, 3, 7, 0, 0, 0, 2, 0, 7, 0, 0, 9, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 5, 0, 6, 0, 8, 4, 1, 0, 0, 3, 0, 7, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4, 0]","[1, 8, 2, 5, 9, 6, 4, 3, 7, 3, 5, 4, 2, 1, 7, 8, 6, 9, 9, 7, 6, 4, 8, 3, 1, 5, 2, 5, 9, 8, 6, 2, 4, 3, 7, 1, 6, 2, 3, 1, 7, 8, 5, 9, 4, 7, 4, 1, 3, 5, 9, 6, 2, 8, 4, 1, 5, 9, 3, 2, 7, 8, 6, 8, 6, 9, 7, 4, 5, 2, 1, 3, 2, 3, 7, 8, 6, 1, 9, 4, 5]"
2021-10-31,Sunday,146249,"[42, 51, 8, 69, 25, 33, 61, 41, 15, 62, 70, 80, 71, 9, 11, 20, 2, 74, 56, 23, 5, 18, 19, 57, 63, 10, 58, 39, 28, 64, 0, 66, 72, 50, 4, 37, 12, 49, 77, 1, 3, 43, 46, 40, 34, 48, 55, 76, 27, 75, 22, 35, 16, 17, 21, 31, 52]","[0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 6, 9, 0, 3, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 1, 7, 0, 3, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 2, 0, 9, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 8, 6, 0]","[8, 2, 1, 7, 5, 9, 4, 3, 6, 4, 3, 7, 2, 6, 1, 9, 5, 8, 9, 6, 5, 8, 3, 4, 7, 1, 2, 1, 4, 6, 9, 8, 3, 2, 7, 5, 2, 5, 8, 4, 7, 6, 3, 9, 1, 7, 9, 3, 1, 2, 5, 6, 8, 4, 3, 1, 9, 6, 4, 8, 5, 2, 7, 6, 8, 2, 5, 9, 7, 1, 4, 3, 5, 7, 4, 3, 1, 2, 8, 6, 9]"
2021-11-01,Monday,146252,"[43, 23, 70, 1, 30, 63, 32, 5, 54, 72, 44, 75, 29, 33, 35, 31, 42, 28, 65, 18, 66, 36, 50, 47, 41, 48, 37, 4, 39, 40, 64, 57, 58, 62, 67, 73, 24, 2, 22, 25, 78, 61, 17, 51, 52, 80, 15, 20, 26, 56, 79, 74, 19, 12, 11, 21]","[3, 0, 0, 6, 0, 0, 2, 7, 4, 6, 7, 0, 0, 1, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 7, 0, 0, 0, 1, 0, 4, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 5, 7, 0, 2, 0, 0, 0, 0, 4, 8, 0, 0, 0]","[3, 1, 5, 6, 8, 9, 2, 7, 4, 6, 7, 4, 2, 1, 3, 9, 5, 8, 8, 2, 9, 4, 5, 7, 6, 1, 3, 9, 8, 7, 1, 3, 2, 4, 6, 5, 4, 5, 1, 8, 9, 6, 3, 2, 7, 2, 3, 6, 5, 7, 4, 8, 9, 1, 7, 4, 3, 9, 2, 1, 5, 8, 6, 1, 9, 8, 3, 6, 5, 7, 4, 2, 5, 6, 2, 7, 4, 8, 1, 3, 9]"
2021-11-02,Tuesday,146255,"[47, 40, 51, 72, 10, 71, 58, 4, 1, 23, 5, 38, 30, 9, 11, 55, 12, 37, 54, 22, 62, 63, 75, 17, 21, 31, 56, 60, 66, 68, 78, 35, 61, 65, 74, 77, 79, 26, 27, 43, 32, 41, 45, 52, 7, 20, 28, 33, 46, 50, 2, 15, 24, 34, 70, 16, 69]","[5, 0, 0, 1, 0, 0, 4, 0, 7, 0, 0, 0, 0, 8, 2, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 5, 0, 4, 0, 0, 0, 9, 3, 0, 0, 0, 6, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 7, 0, 0, 6, 0, 0, 0, 2]","[5, 3, 2, 1, 9, 6, 4, 8, 7, 4, 1, 7, 5, 8, 2, 6, 9, 3, 9, 6, 8, 4, 7, 3, 2, 1, 5, 7, 2, 1, 6, 5, 4, 9, 3, 8, 3, 9, 6, 2, 1, 8, 5, 7, 4, 8, 4, 5, 9, 3, 7, 1, 2, 6, 6, 8, 4, 3, 2, 1, 7, 5, 9, 2, 5, 3, 7, 4, 9, 8, 6, 1, 1, 7, 9, 8, 6, 5, 3, 4, 2]"
2021-11-03,Wednesday,146258,"[13, 54, 9, 76, 5, 62, 80, 11, 46, 52, 37, 30, 12, 50, 66, 2, 0, 49, 59, 79, 39, 67, 21, 8, 23, 4, 7, 6, 40, 61, 68, 16, 31, 55, 58, 64, 78, 17, 19, 33, 47, 70, 20, 24, 34, 35, 45, 69, 73, 74, 26, 29, 32, 36, 38, 41, 42, 44, 72]","[0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 4, 0, 0, 4, 0, 0, 0, 7, 0, 0, 2, 0, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9, 0, 0, 2, 0, 6, 0, 0, 4, 1, 0, 0, 3, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 9, 0, 0, 0]","[2, 9, 7, 5, 1, 4, 8, 6, 3, 5, 6, 8, 2, 9, 3, 4, 1, 7, 4, 3, 1, 6, 7, 8, 5, 2, 9, 7, 5, 2, 4, 8, 6, 9, 3, 1, 6, 4, 9, 3, 2, 1, 7, 8, 5, 1, 8, 3, 9, 5, 7, 2, 4, 6, 9, 2, 4, 1, 6, 5, 3, 7, 8, 8, 1, 5, 7, 3, 2, 6, 9, 4, 3, 7, 6, 8, 4, 9, 1, 5, 2]"
2021-11-04,Thursday,146261,"[56, 6, 64, 9, 23, 73, 37, 44, 19, 47, 21, 34, 49, 54, 69, 10, 57, 63, 42, 30, 20, 13, 80, 68, 75, 59, 71, 35, 40, 58, 70, 0, 1, 12, 17, 28, 29, 50, 51, 62, 67, 2, 3, 4, 5, 11, 15, 16, 39, 41, 43, 45, 48, 52, 53, 61, 66]","[0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 7, 0, 6, 9, 5, 6, 0, 0, 0, 2, 4, 5, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 9, 0, 5, 0, 6, 1, 4, 2, 0]","[3, 7, 6, 4, 5, 9, 2, 8, 1, 5, 1, 9, 6, 8, 2, 7, 3, 4, 8, 2, 4, 1, 7, 3, 6, 9, 5, 6, 9, 3, 8, 2, 4, 5, 1, 7, 4, 5, 1, 3, 9, 7, 8, 6, 2, 7, 8, 2, 5, 1, 6, 3, 4, 9, 1, 4, 8, 2, 3, 5, 9, 7, 6, 2, 6, 7, 9, 4, 8, 1, 5, 3, 9, 3, 5, 7, 6, 1, 4, 2, 8]"
2021-11-05,Friday,146264,"[29, 76, 55, 37, 67, 62, 10, 1, 64, 19, 18, 5, 63, 75, 0, 2, 31, 54, 11, 77, 58, 57, 56, 22, 61, 74, 17, 21, 35, 40, 16, 80, 30, 13, 79, 12, 27, 78, 49, 44, 41, 53, 8, 38, 50, 14, 45, 39, 43, 47, 32, 51, 36, 42, 7, 52, 69, 6, 70]","[0, 0, 0, 8, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 9, 2, 7, 3, 0, 6, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 6, 5, 0, 7, 0, 0, 9, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[6, 7, 2, 8, 5, 3, 4, 9, 1, 9, 3, 4, 7, 1, 2, 6, 8, 5, 8, 5, 1, 4, 6, 9, 2, 7, 3, 7, 6, 9, 1, 3, 5, 8, 2, 4, 5, 1, 8, 2, 4, 6, 9, 3, 7, 2, 4, 3, 9, 7, 8, 5, 1, 6, 4, 9, 7, 6, 8, 1, 3, 5, 2, 3, 8, 6, 5, 2, 7, 1, 4, 9, 1, 2, 5, 3, 9, 4, 7, 6, 8]"
2021-11-07,Sunday,146270,"[54, 48, 45, 74, 66, 31, 27, 72, 36, 64, 9, 56, 0, 38, 29, 11, 12, 5, 71, 75, 1, 32, 57, 69, 19, 28, 42, 50, 67, 13, 23, 37, 40, 43, 68, 79, 22, 52, 78, 7, 26, 61, 80, 6, 21, 34, 53, 62, 3, 17, 24, 25, 33, 51, 15, 35]","[0, 0, 3, 0, 6, 0, 0, 0, 7, 0, 5, 0, 0, 0, 2, 0, 6, 0, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 2, 0, 3, 8, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 1, 6, 2, 0, 0, 8, 0, 5, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 5, 3, 0, 0, 0]","[4, 2, 3, 1, 6, 8, 5, 9, 7, 7, 5, 1, 9, 3, 2, 4, 6, 8, 9, 8, 6, 5, 7, 4, 3, 2, 1, 5, 9, 7, 4, 2, 1, 8, 3, 6, 6, 1, 4, 3, 8, 5, 9, 7, 2, 2, 3, 8, 6, 9, 7, 1, 5, 4, 3, 4, 9, 7, 1, 6, 2, 8, 5, 8, 6, 5, 2, 4, 9, 7, 1, 3, 1, 7, 2, 8, 5, 3, 6, 4, 9]"
2021-11-08,Monday,146273,"[74, 36, 41, 63, 80, 21, 50, 33, 42, 37, 35, 12, 61, 24, 9, 22, 4, 14, 75, 31, 0, 46, 67, 30, 28, 53, 40, 52, 73, 62, 66, 57, 3, 77, 45, 15, 44, 55, 79, 11, 19, 43, 69, 70, 72, 2, 18, 26, 54, 60, 64, 65, 78, 5, 8, 20, 23]","[0, 7, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 3, 0, 0, 5, 0, 6, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 4, 6, 7, 0, 3, 0, 0, 0, 0, 9, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 9, 0, 0, 0, 0, 8, 0, 0, 0, 0]","[9, 7, 8, 2, 4, 6, 5, 3, 1, 5, 3, 6, 7, 1, 9, 8, 2, 4, 4, 1, 2, 3, 5, 8, 7, 9, 6, 1, 2, 3, 8, 9, 5, 4, 6, 7, 7, 6, 5, 4, 2, 3, 9, 1, 8, 8, 9, 4, 6, 7, 1, 3, 5, 2, 2, 8, 9, 1, 3, 4, 6, 7, 5, 3, 4, 1, 5, 6, 7, 2, 8, 9, 6, 5, 7, 9, 8, 2, 1, 4, 3]"
2021-11-09,Tuesday,146276,"[6, 27, 43, 49, 77, 60, 4, 68, 16, 13, 58, 59, 14, 9, 23, 15, 76, 48, 63, 67, 79, 0, 25, 39, 56, 62, 66, 73, 78, 29, 36, 52, 53, 54, 57, 69, 33, 45, 18, 24, 28, 44, 46, 1, 3, 8, 19, 21, 26, 42, 47, 2, 37, 38, 51]","[0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 6, 5, 3, 0, 0, 0, 0, 2, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 6, 7, 0, 2, 8, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 9, 2, 0, 0, 0, 0, 8, 3, 8, 0, 6, 2, 0, 0, 0, 0, 9]","[4, 7, 8, 1, 2, 6, 3, 9, 5, 1, 6, 5, 3, 4, 9, 8, 7, 2, 9, 2, 3, 8, 7, 5, 1, 6, 4, 3, 5, 1, 9, 6, 7, 4, 2, 8, 6, 4, 7, 5, 8, 2, 9, 3, 1, 2, 8, 9, 4, 3, 1, 6, 5, 7, 5, 3, 4, 7, 9, 8, 2, 1, 6, 7, 9, 2, 6, 1, 4, 5, 8, 3, 8, 1, 6, 2, 5, 3, 7, 4, 9]"
2021-11-11,Thursday,146282,"[15, 45, 32, 31, 41, 54, 6, 8, 7, 74, 62, 71, 44, 35, 17, 72, 30, 29, 34, 51, 79, 52, 70, 75, 3, 9, 76, 5, 11, 19, 20, 23, 36, 39, 58, 2, 13, 14, 38, 48, 49, 56, 68, 73, 37, 40, 46, 55, 59, 65, 69, 77, 78, 60, 64]","[5, 3, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 9, 0, 0, 0, 5, 0, 9, 0, 0, 8, 5, 0, 3, 6, 2, 3, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 9, 0, 0, 6, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 2, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[5, 3, 6, 4, 1, 2, 7, 8, 9, 7, 8, 2, 9, 6, 3, 1, 5, 4, 9, 1, 4, 8, 5, 7, 3, 6, 2, 3, 4, 1, 7, 9, 8, 5, 2, 6, 6, 2, 7, 5, 4, 1, 8, 9, 3, 8, 5, 9, 3, 2, 6, 4, 1, 7, 1, 6, 5, 2, 3, 4, 9, 7, 8, 2, 7, 3, 1, 8, 9, 6, 4, 5, 4, 9, 8, 6, 7, 5, 2, 3, 1]"
2021-11-12,Friday,146285,"[49, 54, 51, 3, 46, 45, 24, 32, 47, 8, 18, 40, 66, 11, 23, 9, 56, 30, 67, 31, 12, 75, 14, 70, 74, 58, 42, 38, 62, 64, 76, 33, 34, 6, 43, 59, 73, 29, 13, 71, 0, 35, 25, 19, 7, 26, 10, 57, 63, 78, 28, 41, 17, 1, 15, 27, 39, 61, 77]","[0, 0, 1, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 3, 0, 9, 4, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 7, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 2]","[5, 4, 1, 3, 9, 6, 2, 7, 8, 8, 6, 2, 7, 5, 1, 4, 3, 9, 3, 7, 9, 8, 4, 2, 5, 1, 6, 4, 9, 5, 6, 7, 8, 3, 2, 1, 6, 1, 3, 4, 2, 9, 8, 5, 7, 2, 8, 7, 5, 1, 3, 6, 9, 4, 1, 2, 6, 9, 8, 5, 7, 4, 3, 9, 3, 4, 2, 6, 7, 1, 8, 5, 7, 5, 8, 1, 3, 4, 9, 6, 2]"
2021-11-14,Sunday,146291,"[26, 79, 37, 71, 59, 58, 32, 45, 27, 72, 74, 0, 2, 20, 73, 56, 18, 68, 41, 55, 67, 5, 17, 16, 35, 23, 24, 1, 12, 25, 49, 63, 4, 8, 10, 34, 39, 47, 53, 54, 57, 69, 76, 78, 6, 7, 29, 33, 43, 44, 48, 60, 70, 75, 30, 51]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0, 2, 0, 6, 1, 4, 0, 0, 0, 1, 0, 4, 9, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 8, 0, 3, 0, 1, 0, 2, 0, 0, 0, 9, 0, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6]","[4, 5, 9, 2, 3, 8, 1, 6, 7, 7, 3, 2, 5, 6, 1, 4, 9, 8, 6, 1, 8, 4, 9, 7, 3, 5, 2, 5, 6, 7, 3, 4, 2, 8, 1, 9, 8, 4, 3, 6, 1, 9, 2, 7, 5, 2, 9, 1, 8, 7, 5, 6, 4, 3, 3, 7, 6, 9, 2, 4, 5, 8, 1, 9, 2, 5, 1, 8, 6, 7, 3, 4, 1, 8, 4, 7, 5, 3, 9, 2, 6]"
2021-11-15,Monday,146294,"[63, 49, 22, 77, 28, 7, 60, 76, 75, 73, 72, 10, 46, 74, 78, 55, 2, 56, 54, 38, 8, 13, 0, 17, 18, 24, 67, 25, 44, 51, 66, 12, 15, 26, 43, 50, 61, 62, 68, 14, 16, 34, 41, 42, 45, 69, 70, 5, 27, 39, 52, 3, 4, 31, 32, 36]","[0, 9, 0, 0, 0, 0, 1, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 3, 7, 0, 9, 0, 0, 0, 0, 0, 9, 4, 0, 0, 8, 0, 7, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 3, 0, 0, 0, 9, 5, 3, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 4]","[4, 9, 2, 8, 3, 6, 1, 7, 5, 1, 8, 7, 5, 4, 2, 3, 6, 9, 5, 6, 3, 7, 1, 9, 4, 8, 2, 3, 1, 9, 4, 6, 5, 8, 2, 7, 7, 4, 6, 3, 2, 8, 9, 5, 1, 2, 5, 8, 1, 9, 7, 6, 4, 3, 6, 2, 4, 9, 5, 3, 7, 1, 8, 9, 7, 1, 2, 8, 4, 5, 3, 6, 8, 3, 5, 6, 7, 1, 2, 9, 4]"
2021-11-16,Tuesday,146297,"[3, 59, 12, 54, 0, 1, 11, 17, 18, 16, 20, 7, 13, 8, 14, 6, 28, 37, 79, 25, 42, 33, 29, 53, 26, 43, 44, 41, 71, 76, 38, 50, 72, 68, 80, 4, 77, 52, 32, 5, 31, 45, 34, 27, 49, 64, 69, 73, 57, 47, 63, 46, 74, 60, 65, 75]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 8, 2, 6, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 2, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 1, 4, 0, 8, 0, 0, 7, 3, 0, 0, 0, 7, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[4, 2, 1, 5, 3, 7, 9, 6, 8, 6, 8, 5, 1, 4, 9, 7, 3, 2, 7, 3, 9, 8, 2, 6, 1, 4, 5, 5, 4, 6, 3, 7, 2, 8, 1, 9, 2, 9, 8, 4, 6, 1, 3, 5, 7, 1, 7, 3, 9, 5, 8, 4, 2, 6, 9, 1, 4, 6, 8, 5, 2, 7, 3, 3, 5, 2, 7, 9, 4, 6, 8, 1, 8, 6, 7, 2, 1, 3, 5, 9, 4]"
